location,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,iso_code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,new_cases_per_million_calc,new_deaths_per_million_calc,new_cases_7d_avg,new_deaths_7d_avg,new_cases_per_million_7d_avg,new_deaths_per_million_7d_avg,year,quarter,month,iso_week,week_start,pandemic_period,location_type
Europe,2020-01-04,2.0,2.0,,0.0026741358,0.0026741358,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0026726738825191025,0.0,2.0,0.0,0.0026726738825191025,0.0,2020,1,1,1,2019-12-30,2020-2022,regional_reference
Europe,2020-01-05,1.0,0.0,,0.0013370679,0.0,,3.0,3.0,,0.0040112035,0.0040112035,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.004009010823778653,1.0,1.5,0.0013363369412595512,0.0020045054118893266,2020,1,1,1,2019-12-30,2020-2022,regional_reference
Europe,2020-01-06,1.0,0.0,,0.0013370679,0.0,,3.0,0.0,,0.0040112035,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.6666666666666666,1.0,0.0008908912941730341,0.001336336941259551,2020,1,1,2,2020-01-06,2020-2022,regional_reference
Europe,2020-01-07,1.0,0.0,,0.0013370679,0.0,,3.0,0.0,,0.0040112035,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.5,0.75,0.0006681684706297756,0.0010022527059446633,2020,1,1,2,2020-01-06,2020-2022,regional_reference
Europe,2020-01-08,2.0,1.0,,0.0026741358,0.0013370679,,3.0,0.0,,0.0040112035,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0013363369412595512,0.0,0.6,0.6,0.0008018021647557307,0.0008018021647557307,2020,1,1,2,2020-01-06,2020-2022,regional_reference
Europe,2020-01-09,2.0,0.0,0.5,0.0026741358,0.0,0.00066853396,3.0,0.0,0.5,0.0040112035,0.0,0.00066853396,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.5,0.5,0.0006681684706297755,0.0006681684706297755,2020,1,1,2,2020-01-06,2020-2022,regional_reference
Europe,2020-01-10,2.0,0.0,0.42857143,0.0026741358,0.0,0.0005730291,3.0,0.0,0.42857143,0.0040112035,0.0,0.0005730291,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0005727158319683791,0.0005727158319683791,2020,1,1,2,2020-01-06,2020-2022,regional_reference
Europe,2020-01-11,2.0,0.0,0.14285715,0.0026741358,0.0,0.0001910097,3.0,0.0,0.42857143,0.0040112035,0.0,0.0005730291,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.14285714285714285,0.42857142857142855,0.00019090527732279304,0.0005727158319683791,2020,1,1,2,2020-01-06,2020-2022,regional_reference
Europe,2020-01-12,2.0,0.0,0.14285715,0.0026741358,0.0,0.0001910097,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.14285714285714285,0.0,0.00019090527732279304,0.0,2020,1,1,2,2020-01-06,2020-2022,regional_reference
Europe,2020-01-13,2.0,0.0,0.14285715,0.0026741358,0.0,0.0001910097,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.14285714285714285,0.0,0.00019090527732279304,0.0,2020,1,1,3,2020-01-13,2020-2022,regional_reference
Europe,2020-01-14,2.0,0.0,0.14285715,0.0026741358,0.0,0.0001910097,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.14285714285714285,0.0,0.00019090527732279304,0.0,2020,1,1,3,2020-01-13,2020-2022,regional_reference
Europe,2020-01-15,2.0,0.0,0.0,0.0026741358,0.0,0.0,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2020,1,1,3,2020-01-13,2020-2022,regional_reference
Europe,2020-01-16,2.0,0.0,0.0,0.0026741358,0.0,0.0,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2020,1,1,3,2020-01-13,2020-2022,regional_reference
Europe,2020-01-17,2.0,0.0,0.0,0.0026741358,0.0,0.0,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2020,1,1,3,2020-01-13,2020-2022,regional_reference
Europe,2020-01-18,2.0,0.0,0.0,0.0026741358,0.0,0.0,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2020,1,1,3,2020-01-13,2020-2022,regional_reference
Europe,2020-01-19,4.0,2.0,0.2857143,0.0053482717,0.0026741358,0.0003820194,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0026726738825191025,0.0,0.2857142857142857,0.0,0.0003818105546455861,0.0,2020,1,1,3,2020-01-13,2020-2022,regional_reference
Europe,2020-01-20,4.0,0.0,0.2857143,0.0053482717,0.0,0.0003820194,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.2857142857142857,0.0,0.0003818105546455861,0.0,2020,1,1,4,2020-01-20,2020-2022,regional_reference
Europe,2020-01-21,4.0,0.0,0.2857143,0.0053482717,0.0,0.0003820194,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.2857142857142857,0.0,0.0003818105546455861,0.0,2020,1,1,4,2020-01-20,2020-2022,regional_reference
Europe,2020-01-22,4.0,0.0,0.2857143,0.0053482717,0.0,0.0003820194,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.2857142857142857,0.0,0.0003818105546455861,0.0,2020,1,1,4,2020-01-20,2020-2022,regional_reference
Europe,2020-01-23,4.0,0.0,0.2857143,0.0053482717,0.0,0.0003820194,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.2857142857142857,0.0,0.0003818105546455861,0.0,2020,1,1,4,2020-01-20,2020-2022,regional_reference
Europe,2020-01-24,4.0,0.0,0.2857143,0.0053482717,0.0,0.0003820194,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.2857142857142857,0.0,0.0003818105546455861,0.0,2020,1,1,4,2020-01-20,2020-2022,regional_reference
Europe,2020-01-25,4.0,0.0,0.2857143,0.0053482717,0.0,0.0003820194,3.0,0.0,0.0,0.0040112035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.2857142857142857,0.0,0.0003818105546455861,0.0,2020,1,1,4,2020-01-20,2020-2022,regional_reference
Europe,2020-01-26,9.0,5.0,0.71428573,0.012033612,0.0066853394,0.0009550485,6.0,3.0,0.42857143,0.008022407,0.0040112035,0.0005730291,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.006681684706297756,0.004009010823778653,0.7142857142857143,0.42857142857142855,0.0009545263866139652,0.0005727158319683791,2020,1,1,4,2020-01-20,2020-2022,regional_reference
Europe,2020-01-27,9.0,0.0,0.71428573,0.012033612,0.0,0.0009550485,6.0,0.0,0.42857143,0.008022407,0.0,0.0005730291,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.7142857142857143,0.42857142857142855,0.0009545263866139652,0.0005727158319683791,2020,1,1,5,2020-01-27,2020-2022,regional_reference
Europe,2020-01-28,9.0,0.0,0.71428573,0.012033612,0.0,0.0009550485,6.0,0.0,0.42857143,0.008022407,0.0,0.0005730291,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.7142857142857143,0.42857142857142855,0.0009545263866139652,0.0005727158319683791,2020,1,1,5,2020-01-27,2020-2022,regional_reference
Europe,2020-01-29,9.0,0.0,0.71428573,0.012033612,0.0,0.0009550485,6.0,0.0,0.42857143,0.008022407,0.0,0.0005730291,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,0.7142857142857143,0.42857142857142855,0.0009545263866139652,0.0005727158319683791,2020,1,1,5,2020-01-27,2020-2022,regional_reference
Europe,2020-01-30,10.0,1.0,0.85714287,0.013370679,0.0013370679,0.0011460582,6.0,0.0,0.42857143,0.008022407,0.0,0.0005730291,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0013363369412595512,0.0,0.8571428571428571,0.42857142857142855,0.0011454316639367581,0.0005727158319683791,2020,1,1,5,2020-01-27,2020-2022,regional_reference
Europe,2020-01-31,13.0,3.0,1.2857143,0.017381882,0.0040112035,0.0017190874,6.0,0.0,0.42857143,0.008022407,0.0,0.0005730291,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.004009010823778653,0.0,1.2857142857142858,0.42857142857142855,0.0017181474959051372,0.0005727158319683791,2020,1,1,5,2020-01-27,2020-2022,regional_reference
Europe,2020-02-01,16.0,3.0,1.7142857,0.021393087,0.0040112035,0.0022921164,7.0,1.0,0.5714286,0.009359475,0.0013370679,0.0007640388,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.004009010823778653,0.0013363369412595512,1.7142857142857142,0.5714285714285714,0.0022908633278735163,0.0007636211092911722,2020,1,2,5,2020-01-27,2020-2022,regional_reference
Europe,2020-02-02,30.0,14.0,3.0,0.040112037,0.01871895,0.0040112035,10.0,3.0,0.5714286,0.013370679,0.0040112035,0.0007640388,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.018708717177633716,0.004009010823778653,3.0,0.5714285714285714,0.004009010823778653,0.0007636211092911722,2020,1,2,5,2020-01-27,2020-2022,regional_reference
Europe,2020-02-03,30.0,0.0,3.0,0.040112037,0.0,0.0040112035,10.0,0.0,0.5714286,0.013370679,0.0,0.0007640388,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,3.0,0.5714285714285714,0.004009010823778653,0.0007636211092911722,2020,1,2,6,2020-02-03,2020-2022,regional_reference
Europe,2020-02-04,31.0,1.0,3.142857,0.041449104,0.0013370679,0.0042022136,11.0,1.0,0.71428573,0.014707747,0.0013370679,0.0009550485,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0013363369412595512,0.0013363369412595512,3.142857142857143,0.7142857142857143,0.004199916101101446,0.0009545263866139653,2020,1,2,6,2020-02-03,2020-2022,regional_reference
Europe,2020-02-05,51.0,20.0,6.0,0.06819046,0.026741358,0.008022407,11.0,0.0,0.71428573,0.014707747,0.0,0.0009550485,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.026726738825191023,0.0,6.0,0.7142857142857143,0.008018021647557307,0.0009545263866139653,2020,1,2,6,2020-02-03,2020-2022,regional_reference
Europe,2020-02-06,51.0,0.0,5.857143,0.06819046,0.0,0.0078313975,11.0,0.0,0.71428573,0.014707747,0.0,0.0009550485,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,5.857142857142857,0.7142857142857143,0.007827116370234513,0.0009545263866139653,2020,1,2,6,2020-02-03,2020-2022,regional_reference
Europe,2020-02-07,52.0,1.0,5.571429,0.06952753,0.0013370679,0.0074493783,11.0,0.0,0.71428573,0.014707747,0.0,0.0009550485,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0013363369412595512,0.0,5.571428571428571,0.7142857142857143,0.007445305815588927,0.0009545263866139653,2020,1,2,6,2020-02-03,2020-2022,regional_reference
Europe,2020-02-08,52.0,0.0,5.142857,0.06952753,0.0,0.0068763494,11.0,0.0,0.5714286,0.014707747,0.0,0.0007640388,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,5.142857142857143,0.5714285714285714,0.006872589983620549,0.0007636211092911722,2020,1,2,6,2020-02-03,2020-2022,regional_reference
Europe,2020-02-09,84.0,32.0,7.714286,0.1123137,0.042786174,0.010314524,11.0,0.0,0.14285715,0.014707747,0.0,0.0001910097,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.04276278212030564,0.0,7.714285714285714,0.14285714285714285,0.010308884975430824,0.00019090527732279304,2020,1,2,6,2020-02-03,2020-2022,regional_reference
Europe,2020-02-10,87.0,3.0,8.142858,0.11632491,0.0040112035,0.010887553,11.0,0.0,0.14285715,0.014707747,0.0,0.0001910097,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.004009010823778653,0.0,8.142857142857142,0.14285714285714285,0.010881600807399203,0.00019090527732279304,2020,1,2,7,2020-02-10,2020-2022,regional_reference
Europe,2020-02-11,88.0,1.0,8.142858,0.117661975,0.0013370679,0.010887553,11.0,0.0,0.0,0.014707747,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0013363369412595512,0.0,8.142857142857142,0.0,0.010881600807399203,0.0,2020,1,2,7,2020-02-10,2020-2022,regional_reference
Europe,2020-02-12,90.0,2.0,5.571429,0.120336115,0.0026741358,0.0074493783,11.0,0.0,0.0,0.014707747,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0026726738825191025,0.0,5.571428571428571,0.0,0.007445305815588928,0.0,2020,1,2,7,2020-02-10,2020-2022,regional_reference
Europe,2020-02-13,94.0,4.0,6.142857,0.12568438,0.0053482717,0.008213418,11.0,0.0,0.0,0.014707747,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.005345347765038205,0.0,6.142857142857143,0.0,0.008208926924880101,0.0,2020,1,2,7,2020-02-10,2020-2022,regional_reference
Europe,2020-02-14,95.0,1.0,6.142857,0.12702145,0.0013370679,0.008213418,11.0,0.0,0.0,0.014707747,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0013363369412595512,0.0,6.142857142857143,0.0,0.0082089269248801,0.0,2020,1,2,7,2020-02-10,2020-2022,regional_reference
Europe,2020-02-15,96.0,1.0,6.285714,0.12835851,0.0013370679,0.008404427,11.0,0.0,0.0,0.014707747,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0013363369412595512,0.0,6.285714285714286,0.0,0.008399832202202893,0.0,2020,1,2,7,2020-02-10,2020-2022,regional_reference
Europe,2020-02-16,105.0,9.0,3.0,0.14039212,0.012033612,0.0040112035,12.0,1.0,0.14285715,0.016044814,0.0013370679,0.0001910097,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.01202703247133596,0.0013363369412595512,3.0,0.14285714285714285,0.004009010823778653,0.00019090527732279304,2020,1,2,7,2020-02-10,2020-2022,regional_reference
Europe,2020-02-17,105.0,0.0,2.5714285,0.14039212,0.0,0.0034381747,12.0,0.0,0.14285715,0.016044814,0.0,0.0001910097,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,2.5714285714285716,0.14285714285714285,0.0034362949918102744,0.00019090527732279304,2020,1,2,8,2020-02-17,2020-2022,regional_reference
Europe,2020-02-18,105.0,0.0,2.4285715,0.14039212,0.0,0.003247165,12.0,0.0,0.14285715,0.016044814,0.0,0.0001910097,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,2.4285714285714284,0.14285714285714285,0.0032453897144874813,0.00019090527732279304,2020,1,2,8,2020-02-17,2020-2022,regional_reference
Europe,2020-02-19,106.0,1.0,2.2857144,0.1417292,0.0013370679,0.0030561553,12.0,0.0,0.14285715,0.016044814,0.0,0.0001910097,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0013363369412595512,0.0,2.2857142857142856,0.14285714285714285,0.0030544844371646882,0.00019090527732279304,2020,1,2,8,2020-02-17,2020-2022,regional_reference
Europe,2020-02-20,106.0,0.0,1.7142857,0.1417292,0.0,0.0022921164,12.0,0.0,0.14285715,0.016044814,0.0,0.0001910097,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,1.7142857142857142,0.14285714285714285,0.0022908633278735163,0.00019090527732279304,2020,1,2,8,2020-02-17,2020-2022,regional_reference
Europe,2020-02-21,106.0,0.0,1.5714285,0.1417292,0.0,0.0021011068,12.0,0.0,0.14285715,0.016044814,0.0,0.0001910097,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.0,0.0,1.5714285714285714,0.14285714285714285,0.002099958050550723,0.00019090527732279304,2020,1,2,8,2020-02-17,2020-2022,regional_reference
Europe,2020-02-22,121.0,15.0,3.5714285,0.16178522,0.020056019,0.0047752424,12.0,0.0,0.14285715,0.016044814,0.0,0.0001910097,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.020045054118893266,0.0,3.5714285714285716,0.14285714285714285,0.004772631933069825,0.00019090527732279304,2020,1,2,8,2020-02-17,2020-2022,regional_reference
Europe,2020-02-23,204.0,83.0,14.142858,0.27276185,0.11097664,0.018909961,15.0,3.0,0.42857143,0.020056019,0.0040112035,0.0005730291,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.11091596612454274,0.004009010823778653,14.142857142857142,0.42857142857142855,0.01889962245495651,0.0005727158319683791,2020,1,2,8,2020-02-17,2020-2022,regional_reference
Europe,2020-02-24,258.0,54.0,21.857143,0.34496352,0.07220167,0.029224485,17.0,2.0,0.71428573,0.022730155,0.0026741358,0.0009550485,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.07216219482801575,0.0026726738825191025,21.857142857142858,0.7142857142857143,0.02920850743038733,0.0009545263866139652,2020,1,2,9,2020-02-24,2020-2022,regional_reference
Europe,2020-02-25,362.0,104.0,36.714287,0.4840186,0.13905506,0.049089495,21.0,4.0,1.2857143,0.028078426,0.0053482717,0.0017190874,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.13897904189099333,0.005345347765038205,36.714285714285715,1.2857142857142858,0.04906265627195781,0.0017181474959051372,2020,1,2,9,2020-02-24,2020-2022,regional_reference
Europe,2020-02-26,459.0,97.0,50.42857,0.61371416,0.1296956,0.06742643,24.0,3.0,1.7142857,0.03208963,0.0040112035,0.0022921164,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,0.12962468330217644,0.004009010823778653,50.42857142857143,1.7142857142857142,0.06738956289494592,0.0022908633278735163,2020,1,2,9,2020-02-24,2020-2022,regional_reference
